NAME,DISTURBANCE_ID,TM,DATA_SRC,SURFACE_CODE,CYC_TYPE,LAT,LON,CENTRAL_PRES,CENTRAL_PRES_UNCERTAINTY,MN_RADIUS_OUTER_ISOBAR,MN_RADIUS_GF_WND,MN_RADIUS_SF_WIND,MN_RADIUS_HF_WIND,MN_RADIUS_MAX_WIND,MAX_WIND_SPD,MAX_WIND_GUST
Vernon,AU202122_22U,2022/02/24 6:00,20,1,20,-12.9,96.3,1000,,148,0,0,0,,12.9,23.2
Vernon,AU202122_22U,2022/02/24 12:00,20,1,20,-13.1,96.1,998,,148,0,0,0,,15.4,23.2
Vernon,AU202122_22U,2022/02/24 18:00,20,1,21,-13.2,95.8,996,,148,37,0,0,,18,25.7
Vernon,AU202122_22U,2022/02/25 0:00,20,1,30,-13.5,95.3,994,,167,65,0,0,19,20.6,28.3
Vernon,AU202122_22U,2022/02/25 6:00,20,1,30,-13.8,94.4,989,,148,63,31,0,19,28.3,38.6
Vernon,AU202122_22U,2022/02/25 12:00,20,1,40,-14.3,93.5,976,,130,63,31,18,19,36,51.4
Vernon,AU202122_22U,2022/02/25 18:00,20,1,40,-14.7,92.2,964,,130,63,37,18,9,43.7,61.7
Vernon,AU202122_22U,2022/02/26 0:00,20,1,40,-14.8,90.9,950,,148,77,37,18,9,51.4,72
Vernon,AU202122_22U,2022/02/26 6:00,20,1,40,-14.6,89.4,950,,148,77,37,18,9,51.4,72
Anika,AU202122_23U,2022/02/24 0:00,20,1,20,-12.7,128.7,1004,,130,0,0,0,,12.9,23.2
Anika,AU202122_23U,2022/02/24 6:00,20,1,20,-12.8,128.4,1002,,167,0,0,0,,12.9,23.2
Anika,AU202122_23U,2022/02/24 12:00,20,1,20,-12.6,127.9,1001,,167,0,0,0,,12.9,23.2
Anika,AU202122_23U,2022/02/24 18:00,20,1,20,-12.4,127.7,998,,185,0,0,0,,15.4,23.2
Anika,AU202122_23U,2022/02/25 0:00,20,1,20,-12.4,127.8,998,,185,0,0,0,,15.4,23.2
Anika,AU202122_23U,2022/02/25 6:00,20,1,20,-12.5,127.8,997,,222,0,0,0,,15.4,23.2
Anika,AU202122_23U,2022/02/25 12:00,20,1,21,-12.7,127.6,995,,222,55,0,0,,18,25.7
Anika,AU202122_23U,2022/02/25 15:00,20,1,30,-12.8,127.6,995,,222,89,0,0,46,18,25.7
Anika,AU202122_23U,2022/02/25 18:00,20,1,30,-12.9,127.6,990,,222,89,0,0,37,23.2,33.4
Anika,AU202122_23U,2022/02/26 0:00,20,1,30,-12.9,127.5,988,,222,85,0,0,37,23.2,33.4
Anika,AU202122_23U,2022/02/26 6:00,20,1,30,-13.4,127.5,986,,222,100,43,0,46,25.7,33.4
Anika,AU202122_23U,2022/02/26 12:00,20,3,30,-13.85,127.1,986,,259,74,37,0,37,25.7,36
Anika,AU202122_23U,2022/02/26 18:00,20,2,81,-14.25,126.7,988,,185,74,0,0,,20.6,28.3
Anika,AU202122_23U,2022/02/27 0:00,20,2,81,-14.3,126.6,993,,185,80,0,0,,20.6,28.3
Anika,AU202122_23U,2022/02/27 6:00,20,2,81,-14.45,126.4,992,,185,55,0,0,,18,25.7
Anika,AU202122_23U,2022/02/27 12:00,20,2,81,-14.9,126,994,,222,55,0,0,,18,23.2
Anika,AU202122_23U,2022/02/27 18:00,20,2,81,-15.5,125.5,996,,167,55,0,0,,18,23.2
Anika,AU202122_23U,2022/02/28 0:00,20,2,81,-15.6,125.1,997,,167,55,0,0,,18,23.2
Anika,AU202122_23U,2022/02/28 6:00,20,2,80,-16,124.9,996,,204,0,0,0,,15.4,23.2
Anika,AU202122_23U,2022/02/28 12:00,20,2,80,-16.5,124.2,998,,185,0,0,0,,12.9,23.2
Anika,AU202122_23U,2022/02/28 18:00,20,4,20,-16.7,123.6,998,,185,0,0,0,,12.9,23.2
Anika,AU202122_23U,2022/03/01 0:00,20,4,20,-16.7,122.55,997,,222,0,0,0,,12.9,23.2
Anika,AU202122_23U,2022/03/01 6:00,20,1,20,-17,122.15,996,,167,0,0,0,,15.4,23.2
Anika,AU202122_23U,2022/03/01 12:00,20,1,20,-17.4,122,995,,185,0,0,0,,15.4,23.2
Anika,AU202122_23U,2022/03/01 18:00,20,1,20,-18.2,121.95,992,,148,0,0,0,,15.4,23.2
Anika,AU202122_23U,2022/03/02 0:00,20,1,21,-18.9,121,993,,148,49,0,0,,18,25.7
Anika,AU202122_23U,2022/03/02 6:00,20,1,30,-19.5,120.6,986,,148,37,0,0,28,20.6,28.3
Anika,AU202122_23U,2022/03/02 12:00,20,3,30,-19.75,120.53,978,,130,44,18,0,22,25.7,36
Anika,AU202122_23U,2022/03/02 18:00,20,2,30,-20.2,121,982,,,42,0,0,22,20.6,28.3
Anika,AU202122_23U,2022/03/03 0:00,20,2,30,-21,121.6,982,,,37,0,0,28,20.6,28.3
Anika,AU202122_23U,2022/03/03 6:00,20,2,30,-22.1,122.1,986,,,32,0,0,28,20.6,28.3
Anika,AU202122_23U,2022/03/03 12:00,20,2,81,-22.7,122.9,988,,,49,0,0,,18,25.7
Anika,AU202122_23U,2022/03/03 18:00,20,2,80,-22.7,123.4,999,,,0,0,0,,15.4,23.2
Anika,AU202122_23U,2022/03/04 0:00,20,2,60,-22.7,123.9,1001,,,0,0,0,,12.9,23.2
Billy,AU202122_27U,2022/03/12 18:00,20,1,20,-11.1,107,1002,,278,0,0,0,,12.9,23.2
Billy,AU202122_27U,2022/03/13 0:00,20,1,20,-11.6,105.9,1004,,278,0,0,0,,12.9,23.2
Billy,AU202122_27U,2022/03/13 6:00,20,1,20,-12.6,105.4,1004,,278,0,0,0,,12.9,23.2
Billy,AU202122_27U,2022/03/13 12:00,20,1,20,-13.2,104.2,1002,,278,0,0,0,,15.4,23.2
Billy,AU202122_27U,2022/03/13 18:00,20,1,20,-14,103,1002,,278,0,0,0,,15.4,23.2
Billy,AU202122_27U,2022/03/14 0:00,20,1,30,-14.5,102,999,,241,100,0,0,37,18,25.7
Billy,AU202122_27U,2022/03/14 6:00,20,1,30,-15.3,100.9,997,,222,107,0,0,37,20.6,28.3
Billy,AU202122_27U,2022/03/14 12:00,20,1,30,-16.1,99.8,991,,222,107,43,0,37,25.7,36
Billy,AU202122_27U,2022/03/14 18:00,20,1,30,-16.6,98.7,991,,222,107,43,0,37,25.7,36
Billy,AU202122_27U,2022/03/15 0:00,20,1,30,-16.8,98,989,,222,103,43,0,37,25.7,36
Billy,AU202122_27U,2022/03/15 6:00,20,1,30,-17.1,97.3,989,,185,103,43,0,46,25.7,36
Billy,AU202122_27U,2022/03/15 12:00,20,1,30,-17.3,96.5,988,,185,104,43,0,56,25.7,36
Billy,AU202122_27U,2022/03/15 18:00,20,1,30,-17.5,95.5,990,,204,104,43,0,56,25.7,36
Billy,AU202122_27U,2022/03/16 0:00,20,1,21,-17.8,94.7,994,,185,86,0,0,,20.6,28.3
Billy,AU202122_27U,2022/03/16 6:00,20,1,20,-18.2,93.6,996,,185,0,0,0,,15.4,23.2
Billy,AU202122_27U,2022/03/16 12:00,20,1,21,-19.2,92.9,996,,204,80,0,0,,20.6,28.3
Billy,AU202122_27U,2022/03/16 18:00,20,1,21,-20,92.5,995,,204,80,0,0,,20.6,28.3
Billy,AU202122_27U,2022/03/17 0:00,20,1,21,-20.4,92.8,994,,204,86,0,0,,20.6,28.3
Billy,AU202122_27U,2022/03/17 6:00,20,1,21,-22,93.2,999,,222,46,0,0,,18,25.7
Billy,AU202122_27U,2022/03/17 12:00,20,1,21,-23.1,93.6,1000,,,46,0,0,,18,25.7
Billy,AU202122_27U,2022/03/17 18:00,20,1,20,-23.7,93.8,1002,,,0,0,0,,15.4,23.2
Charlotte,AU202122_28U,2022/03/18 18:00,20,1,20,-11.1,118.9,1008,,222,0,0,0,,10.3,23.2
Charlotte,AU202122_28U,2022/03/19 0:00,20,1,20,-11.2,118.1,1007,,278,0,0,0,,10.3,23.2
Charlotte,AU202122_28U,2022/03/19 6:00,20,1,20,-11.2,117.5,1002,,259,0,0,0,,12.9,23.2
Charlotte,AU202122_28U,2022/03/19 12:00,20,1,20,-11.4,116.9,1003,,222,0,0,0,,12.9,23.2
Charlotte,AU202122_28U,2022/03/19 18:00,20,1,20,-11.5,116,1001,,222,0,0,0,,15.4,23.2
Charlotte,AU202122_28U,2022/03/20 0:00,20,1,21,-11.9,115.1,1001,,278,55,0,0,,18,25.7
Charlotte,AU202122_28U,2022/03/20 6:00,20,1,21,-12.5,114.5,1000,,278,55,0,0,,18,25.7
Charlotte,AU202122_28U,2022/03/20 12:00,20,1,21,-13,113.8,997,,222,74,0,0,,20.6,28.3
Charlotte,AU202122_28U,2022/03/20 18:00,20,1,30,-14,113.4,995,,278,83,0,0,46,23.2,33.4
Charlotte,AU202122_28U,2022/03/21 0:00,20,1,30,-14.9,112.1,992,,204,106,49,0,37,25.7,36
Charlotte,AU202122_28U,2022/03/21 6:00,20,1,30,-15.3,111.1,991,,222,100,62,0,28,25.7,36
Charlotte,AU202122_28U,2022/03/21 12:00,20,1,30,-16,110.4,988,,278,100,53,0,28,28.3,38.6
Charlotte,AU202122_28U,2022/03/21 18:00,20,1,40,-16.4,110,979,,278,122,59,33,19,33.4,46.3
Charlotte,AU202122_28U,2022/03/21 21:00,20,1,40,-16.5,109.6,957,,222,122,59,33,15,46.3,64.3
Charlotte,AU202122_28U,2022/03/22 0:00,20,1,40,-16.6,109.3,957,,222,122,59,33,15,46.3,64.3
Charlotte,AU202122_28U,2022/03/22 6:00,20,1,40,-17.1,109.1,957,,278,114,52,33,15,46.3,64.3
Charlotte,AU202122_28U,2022/03/22 12:00,20,1,40,-17.6,109,956,,222,114,52,33,15,46.3,64.3
Charlotte,AU202122_28U,2022/03/22 18:00,20,1,40,-17.8,108.9,965,,241,114,56,28,15,41.2,56.6
Charlotte,AU202122_28U,2022/03/23 0:00,20,1,40,-18.5,108.8,973,,222,114,37,19,15,36,51.4
Charlotte,AU202122_28U,2022/03/23 6:00,20,1,40,-19,108.4,977,,241,111,37,19,15,33.4,46.3
Charlotte,AU202122_28U,2022/03/23 12:00,20,1,30,-19.2,108.1,983,,259,111,37,0,28,28.3,38.6
Charlotte,AU202122_28U,2022/03/23 18:00,20,1,20,-19.3,107.6,1001,,259,0,0,0,,15.4,23.2
Charlotte,AU202122_28U,2022/03/24 0:00,20,1,20,-19.8,107.3,1001,,278,0,0,0,,15.4,23.2
Charlotte,AU202122_28U,2022/03/24 6:00,20,1,20,-21,107.3,1002,,278,0,0,0,,15.4,23.2
Charlotte,AU202122_28U,2022/03/24 12:00,20,1,20,-22,107,1002,,278,0,0,0,,15.4,23.2
Charlotte,AU202122_28U,2022/03/24 18:00,20,1,20,-24.1,106.8,1002,,278,0,0,0,,15.4,23.2
Charlotte,AU202122_28U,2022/03/25 0:00,20,1,70,-25,107,1002,,278,0,0,0,,15.4,23.2
Charlotte,AU202122_28U,2022/03/25 6:00,20,1,70,-27.5,107.8,1002,,278,0,0,0,,15.4,23.2
Karim,AU202122_36U,2022/05/06 12:00,20,1,10,-7,88.4,998,,,0,0,0,,10.3,23.2
Karim,AU202122_36U,2022/05/06 18:00,20,1,20,-7.1,88.5,998,,,0,0,0,,15.4,23.2
Karim,AU202122_36U,2022/05/07 0:00,20,1,21,-7.2,88.7,997,,,83,0,0,,18,25.7
Karim,AU202122_36U,2022/05/07 6:00,20,1,21,-7.6,89.4,995,,,111,0,0,,20.6,28.3
Karim,AU202122_36U,2022/05/07 12:00,20,1,21,-8.7,90.1,994,,,111,0,0,,20.6,28.3
Karim,AU202122_36U,2022/05/07 18:00,20,1,30,-9.4,90.1,992,,333,139,0,0,74,20.6,28.3
Karim,AU202122_36U,2022/05/08 0:00,20,1,30,-10.1,90.1,988,,296,166,0,0,65,23.2,33.4
Karim,AU202122_36U,2022/05/08 6:00,20,1,30,-10.3,90.1,983,,296,170,46,0,46,25.7,36
Karim,AU202122_36U,2022/05/08 12:00,20,1,30,-10.5,90.4,984,,370,163,46,0,46,25.7,36
Karim,AU202122_36U,2022/05/08 18:00,20,1,30,-11,90.5,982,,333,152,46,0,46,25.7,36
Karim,AU202122_36U,2022/05/09 0:00,20,1,30,-11.9,90.7,986,,333,133,49,0,46,28.3,38.6
Karim,AU202122_36U,2022/05/09 6:00,20,1,30,-12.5,90.7,985,,407,133,74,0,46,28.3,38.6
Karim,AU202122_36U,2022/05/09 12:00,20,1,30,-13.2,90.9,982,,407,133,74,0,46,28.3,38.6
Karim,AU202122_36U,2022/05/09 18:00,20,1,30,-14.1,91,982,,370,159,74,0,46,28.3,38.6
Karim,AU202122_36U,2022/05/10 0:00,20,1,30,-15.1,91.4,984,,426,166,69,0,46,30.9,43.7
Karim,AU202122_36U,2022/05/10 6:00,20,1,30,-16.5,91.9,985,,389,159,65,0,46,30.9,43.7
Karim,AU202122_36U,2022/05/10 12:00,20,1,30,-17.7,92.7,987,,333,163,65,0,46,28.3,38.6
Karim,AU202122_36U,2022/05/10 18:00,20,1,30,-18.7,93.4,989,,352,170,55,0,46,28.3,38.6
Karim,AU202122_36U,2022/05/11 0:00,20,1,71,-19.4,93.7,992,,370,177,61,0,,28.3,38.6
Karim,AU202122_36U,2022/05/11 6:00,20,1,71,-19.2,95.6,992,,389,177,61,0,,28.3,38.6
Darian,AU202223_05U,2022/12/12 0:00,20,1,20,-9.9,97.8,1009,,,0,0,0,,12.9,23.2
Darian,AU202223_05U,2022/12/12 6:00,20,1,20,-10.3,98,1008,,,0,0,0,,12.9,23.2
Darian,AU202223_05U,2022/12/12 12:00,20,1,20,-10.3,97.3,1008,,,0,0,0,,12.9,23.2
Darian,AU202223_05U,2022/12/12 18:00,20,1,20,-10.3,97.2,1008,,,0,0,0,,12.9,23.2
Darian,AU202223_05U,2022/12/13 0:00,20,1,20,-10.5,97,1007,,,0,0,0,,12.9,23.2
Darian,AU202223_05U,2022/12/13 6:00,20,1,20,-10.5,96.2,1005,,,0,0,0,,12.9,23.2
Darian,AU202223_05U,2022/12/13 12:00,20,1,20,-10.5,96.1,1004,,,0,0,0,,12.9,23.2
Darian,AU202223_05U,2022/12/13 18:00,20,1,20,-10.6,96,1003,,,0,0,0,,12.9,23.2
Darian,AU202223_05U,2022/12/14 0:00,20,1,20,-10.8,95.6,1003,,,0,0,0,,12.9,23.2
Darian,AU202223_05U,2022/12/14 6:00,20,1,20,-10.8,94.1,1003,,,0,0,0,,12.9,25.7
Darian,AU202223_05U,2022/12/14 12:00,20,1,20,-10.2,92.6,1003,,,0,0,0,,12.9,23.2
Darian,AU202223_05U,2022/12/14 18:00,20,1,20,-9.5,91.5,1003,,,0,0,0,,12.9,23.2
Darian,AU202223_05U,2022/12/15 0:00,20,1,20,-8.8,91.8,1003,,,0,0,0,,12.9,23.2
Darian,AU202223_05U,2022/12/15 6:00,20,1,20,-8.6,92.4,1003,,,0,0,0,,12.9,23.2
Darian,AU202223_05U,2022/12/15 12:00,20,1,20,-8.5,93.3,1002,,,0,0,0,,12.9,23.2
Darian,AU202223_05U,2022/12/15 18:00,20,1,20,-8.4,93.8,1001,,,0,0,0,,12.9,23.2
Darian,AU202223_05U,2022/12/16 0:00,20,1,20,-8.5,94.1,1000,,,0,0,0,,12.9,23.2
Darian,AU202223_05U,2022/12/16 6:00,20,1,20,-8.7,94.5,1000,,,0,0,0,,12.9,23.2
Darian,AU202223_05U,2022/12/16 12:00,20,1,20,-8.9,94.2,1000,,389,0,0,0,,12.9,23.2
Darian,AU202223_05U,2022/12/16 18:00,20,1,20,-9.2,93.3,999,,389,0,0,0,,12.9,23.2
Darian,AU202223_05U,2022/12/17 0:00,20,1,20,-9.9,92.9,999,,389,0,0,0,,15.4,23.2
Darian,AU202223_05U,2022/12/17 6:00,20,1,20,-10.5,93.3,998,,407,0,0,0,,12.9,23.2
Darian,AU202223_05U,2022/12/17 12:00,20,1,20,-11.2,93.7,998,,407,0,0,0,,12.9,23.2
Darian,AU202223_05U,2022/12/17 18:00,20,1,20,-11.6,93.4,997,,444,0,0,0,,12.9,23.2
Darian,AU202223_05U,2022/12/18 0:00,20,1,20,-11.7,92.7,997,,463,0,0,0,,15.4,23.2
Darian,AU202223_05U,2022/12/18 6:00,20,1,30,-11.8,92.6,996,,472,81,0,0,56,18,25.7
Darian,AU202223_05U,2022/12/18 12:00,20,1,30,-11.8,93,996,,500,96,0,0,56,20.6,25.7
Darian,AU202223_05U,2022/12/18 18:00,20,1,30,-12.1,93.2,990,,482,96,0,0,56,23.2,33.4
Darian,AU202223_05U,2022/12/19 0:00,20,1,30,-12.2,93.2,986,,500,96,49,0,46,25.7,36
Darian,AU202223_05U,2022/12/19 6:00,20,1,30,-12.3,93.3,982,,519,107,63,0,41,28.3,38.6
Darian,AU202223_05U,2022/12/19 12:00,20,1,40,-12.7,93.4,975,,463,115,70,23,33,33.4,46.3
Darian,AU202223_05U,2022/12/19 18:00,20,1,40,-13.1,93.4,967,,463,118,74,23,31,38.6,54
Darian,AU202223_05U,2022/12/20 0:00,20,1,40,-13.5,93.1,964,,463,133,81,23,31,41.2,56.6
Darian,AU202223_05U,2022/12/20 6:00,20,1,40,-13.8,92.9,954,,407,133,81,32,28,46.3,64.3
Darian,AU202223_05U,2022/12/20 12:00,20,1,40,-14,92.6,932,,407,133,81,32,28,56.6,79.7
Darian,AU202223_05U,2022/12/20 18:00,20,1,40,-14.2,91.8,923,,389,133,81,56,22,61.7,87.5
Darian,AU202223_05U,2022/12/21 0:00,20,1,40,-14.1,91.3,915,,370,133,81,56,22,64.3,90
Darian,AU202223_05U,2022/12/21 6:00,20,1,40,-13.9,90.4,917,,315,133,81,56,22,64.3,90
Darian,AU202223_05U,2022/12/21 12:00,20,1,40,-13.7,90,921,,296,133,81,65,22,61.7,87.5
Ellie,AU202223_06U,2022/12/21 6:00,20,1,20,-10.2,128.3,1000,,167,0,0,0,,10.3,23.2
Ellie,AU202223_06U,2022/12/21 12:00,20,1,20,-10.8,128.6,1000,,167,0,0,0,,12.9,23.2
Ellie,AU202223_06U,2022/12/21 18:00,20,1,20,-11.6,128.8,998,,222,0,0,0,,12.9,23.2
Ellie,AU202223_06U,2022/12/22 0:00,20,1,20,-12,129,998,,222,0,0,0,,12.9,23.2
Ellie,AU202223_06U,2022/12/22 6:00,20,1,20,-12.5,129.2,996,,167,0,0,0,,15.4,23.2
Ellie,AU202223_06U,2022/12/22 9:00,20,1,30,-12.8,129.4,995,,167,59,0,0,28,20.6,28.3
Ellie,AU202223_06U,2022/12/22 12:00,20,1,30,-13.3,129.7,990,,167,59,0,0,28,20.6,28.3
Ellie,AU202223_06U,2022/12/22 14:00,20,3,30,-13.6,130,990,,167,55,0,0,19,20.6,28.3
Ellie,AU202223_06U,2022/12/22 15:00,20,2,30,-13.8,130,991,,167,52,0,0,28,20.6,28.3
Ellie,AU202223_06U,2022/12/22 18:00,20,2,30,-14.3,130,992,,167,50,0,0,28,20.6,28.3
Ellie,AU202223_06U,2022/12/22 21:00,20,2,30,-14.7,130.1,992,,222,55,0,0,28,20.6,28.3
Ellie,AU202223_06U,2022/12/23 0:00,20,2,20,-15.2,130.4,996,,167,0,0,0,,15.4,23.2
Ellie,AU202223_06U,2022/12/23 6:00,20,2,20,-15.9,130.5,998,,167,0,0,0,,10.3,23.2
Ellie,AU202223_06U,2022/12/23 12:00,20,2,20,-16.3,131,998,,167,0,0,0,,12.9,23.2
Ellie,AU202223_06U,2022/12/23 18:00,20,2,20,-17,131.6,998,,167,0,0,0,,15.4,23.2
Ellie,AU202223_06U,2022/12/24 0:00,20,2,20,-18,131.7,1000,,167,0,0,0,,15.4,23.2
Ellie,AU202223_06U,2022/12/24 6:00,20,2,20,-18.8,132.3,998,,167,0,0,0,,15.4,23.2
Ellie,AU202223_06U,2022/12/24 12:00,20,2,20,-19.3,132.6,1000,,167,0,0,0,,15.4,23.2
Ellie,AU202223_06U,2022/12/24 18:00,20,2,20,-19.6,132.8,999,,167,0,0,0,,15.4,23.2
Ellie,AU202223_06U,2022/12/25 0:00,20,2,20,-20,133.1,1001,,167,0,0,0,,15.4,23.2
Ellie,AU202223_06U,2022/12/25 6:00,20,2,20,-20.4,133.5,998,,167,0,0,0,,15.4,23.2
Ellie,AU202223_06U,2022/12/25 12:00,20,2,20,-20.7,134,1002,,148,0,0,0,,12.9,23.2
Ellie,AU202223_06U,2022/12/25 18:00,20,2,20,-21.1,134.8,1002,,148,0,0,0,,12.9,23.2
Ellie,AU202223_06U,2022/12/26 0:00,20,2,20,-21.1,135.4,1003,,148,0,0,0,,12.9,23.2
Ellie,AU202223_06U,2022/12/26 6:00,20,2,20,-21.4,135.7,1001,,148,0,0,0,,12.9,23.2
Ellie,AU202223_06U,2022/12/26 12:00,20,2,20,-21.4,136.1,1004,,148,0,0,0,,12.9,23.2
Ellie,AU202223_06U,2022/12/26 18:00,20,2,20,-21.1,135.6,1002,,148,0,0,0,,12.9,23.2
Ellie,AU202223_06U,2022/12/27 0:00,20,2,20,-21,135.2,1004,,148,0,0,0,,10.3,23.2
Ellie,AU202223_06U,2022/12/27 6:00,20,2,20,-20.6,134.7,1002,,148,0,0,0,,10.3,23.2
Ellie,AU202223_06U,2022/12/27 12:00,20,2,20,-19.96,134.22,1004,,167,0,0,0,,7.7,23.2
Ellie,AU202223_06U,2022/12/27 18:00,20,2,20,-19.32,133.74,1003,,185,0,0,0,,7.7,23.2
Ellie,AU202223_06U,2022/12/28 0:00,20,2,20,-19,133.2,1003,,185,0,0,0,,7.7,23.2
Ellie,AU202223_06U,2022/12/28 6:00,20,2,20,-18.7,132,1001,,222,0,0,0,,7.7,23.2
Ellie,AU202223_06U,2022/12/28 12:00,20,2,20,-18.4,130.5,1001,,222,0,0,0,,7.7,23.2
Ellie,AU202223_06U,2022/12/28 18:00,20,2,20,-18.1,129,1001,,278,0,0,0,,7.7,23.2
Ellie,AU202223_06U,2022/12/29 0:00,20,2,20,-18.1,127.6,1000,,333,0,0,0,,10.3,23.2
Ellie,AU202223_06U,2022/12/29 6:00,20,2,20,-18.1,126.9,998,,333,0,0,0,,10.3,23.2
Ellie,AU202223_06U,2022/12/29 12:00,20,2,20,-17.9,126.6,999,,333,0,0,0,,10.3,23.2
Ellie,AU202223_06U,2022/12/29 18:00,20,2,20,-17.5,125.9,997,,333,0,0,0,,10.3,23.2
Ellie,AU202223_06U,2022/12/30 0:00,20,2,20,-16.6,126,999,,370,0,0,0,,10.3,23.2
Ellie,AU202223_06U,2022/12/30 6:00,20,2,20,-16.2,126.4,997,,370,0,0,0,,10.3,23.2
Ellie,AU202223_06U,2022/12/30 12:00,20,2,20,-16.3,127.2,996,,370,0,0,0,,10.3,23.2
Ellie,AU202223_06U,2022/12/30 18:00,20,2,20,-16.7,127.7,994,,370,0,0,0,,10.3,23.2
Ellie,AU202223_06U,2022/12/31 0:00,20,2,20,-17.1,128.2,995,,370,0,0,0,,10.3,23.2
Ellie,AU202223_06U,2022/12/31 6:00,20,2,20,-17.8,127.9,993,,463,0,0,0,,10.3,23.2
Ellie,AU202223_06U,2022/12/31 12:00,20,2,20,-17.8,127.55,993,,407,0,0,0,,7.7,23.2
Ellie,AU202223_06U,2022/12/31 18:00,20,2,20,-17.8,127.2,993,,370,0,0,0,,7.7,23.2
Ellie,AU202223_06U,2023/01/01 0:00,20,2,20,-17.6,126.7,993,,370,0,0,0,,7.7,23.2
Ellie,AU202223_06U,2023/01/01 6:00,20,2,20,-17.2,126.9,991,,407,0,0,0,,7.7,23.2
Ellie,AU202223_06U,2023/01/01 12:00,20,2,20,-17.4,127.4,991,,222,0,0,0,,7.7,23.2
Ellie,AU202223_06U,2023/01/01 18:00,20,2,20,-17.4,127.3,990,,241,0,0,0,,10.3,23.2
Ellie,AU202223_06U,2023/01/02 0:00,20,2,20,-17.5,127.3,994,,370,0,0,0,,10.3,23.2
Ellie,AU202223_06U,2023/01/02 6:00,20,2,20,-17.9,127.3,991,,333,0,0,0,,10.3,23.2
Ellie,AU202223_06U,2023/01/02 12:00,20,2,20,-18.3,127.1,994,,296,0,0,0,,10.3,23.2
Ellie,AU202223_06U,2023/01/02 18:00,20,2,20,-18.6,126.3,992,,241,0,0,0,,10.3,23.2
Ellie,AU202223_06U,2023/01/03 0:00,20,2,20,-18.7,125.1,992,,241,0,0,0,,12.9,23.2
Ellie,AU202223_06U,2023/01/03 6:00,20,2,20,-18.7,124.5,992,,222,0,0,0,,12.9,23.2
Ellie,AU202223_06U,2023/01/03 12:00,20,2,20,-18.7,123.8,991,,370,0,0,0,,12.9,23.2
Ellie,AU202223_06U,2023/01/03 18:00,20,2,21,-18.3,122.9,989,,333,83,0,0,,18,25.7
Ellie,AU202223_06U,2023/01/04 0:00,20,2,21,-17.9,123.3,988,,333,117,0,0,,18,25.7
Ellie,AU202223_06U,2023/01/04 6:00,20,2,21,-18.5,123.3,988,,333,105,0,0,,18,25.7
Ellie,AU202223_06U,2023/01/04 12:00,20,2,21,-18.7,123.2,989,,278,105,0,0,,18,25.7
Ellie,AU202223_06U,2023/01/04 18:00,20,2,21,-18.8,122.8,988,,315,105,0,0,,18,25.7
Ellie,AU202223_06U,2023/01/05 0:00,20,2,21,-18.6,123,989,,315,117,0,0,,18,25.7
Ellie,AU202223_06U,2023/01/05 6:00,20,2,21,-18.7,123.2,990,,278,111,0,0,,18,25.7
Ellie,AU202223_06U,2023/01/05 12:00,20,2,20,-19,123.7,991,,278,0,0,0,,15.4,23.2
Ellie,AU202223_06U,2023/01/05 18:00,20,2,20,-19.1,124.4,990,,278,0,0,0,,15.4,23.2
Ellie,AU202223_06U,2023/01/06 0:00,20,2,20,-19.3,125.1,992,,259,0,0,0,,12.9,23.2
Ellie,AU202223_06U,2023/01/06 6:00,20,2,20,-19.9,126.1,992,,333,0,0,0,,12.9,23.2
Ellie,AU202223_06U,2023/01/06 12:00,20,2,20,-20.13,127,992,,370,0,0,0,,10.3,23.2
Ellie,AU202223_06U,2023/01/06 18:00,20,2,20,-20.37,127.9,992,,370,0,0,0,,10.3,23.2
Ellie,AU202223_06U,2023/01/07 0:00,20,2,20,-20.6,128.8,994,,370,0,0,0,,10.3,23.2
Ellie,AU202223_06U,2023/01/07 6:00,20,2,20,-20.8,129.2,994,,333,0,0,0,,10.3,20.6
Ellie,AU202223_06U,2023/01/07 12:00,20,2,20,-20.8,129.8,997,,278,0,0,0,,10.3,18
Ellie,AU202223_06U,2023/01/07 18:00,20,2,20,-20.8,130.22,998,,278,0,0,0,,7.7,18
Ellie,AU202223_06U,2023/01/08 0:00,20,2,20,-20.9,130.6,1000,,333,0,0,0,,7.7,18
Ellie,AU202223_06U,2023/01/08 6:00,20,2,20,-21.1,131,998,,333,0,0,0,,7.7,18
Freddy,AU202223_13U,2023/02/04 18:00,2,1,10,-11.6,117.5,1005,,333,0,0,0,,10.3,23.2
Freddy,AU202223_13U,2023/02/05 0:00,2,1,10,-11.4,117.6,1005,,333,0,0,0,,10.3,23.2
Freddy,AU202223_13U,2023/02/05 6:00,2,1,10,-10.9,117.9,1005,,278,0,0,0,,10.3,23.2
Freddy,AU202223_13U,2023/02/05 12:00,2,1,20,-10.6,118.3,1003,,278,0,0,0,,12.9,23.2
Freddy,AU202223_13U,2023/02/05 18:00,2,1,20,-11.2,118.6,1003,,222,0,0,0,,12.9,23.2
Freddy,AU202223_13U,2023/02/06 0:00,2,1,20,-11.8,118.7,1001,,222,0,0,0,,15.4,23.2
Freddy,AU202223_13U,2023/02/06 6:00,2,1,21,-12.3,118.8,996,,185,55,0,0,,18,25.7
Freddy,AU202223_13U,2023/02/06 12:00,2,1,30,-12.7,118.6,990,,185,65,0,0,37,23.2,33.4
Freddy,AU202223_13U,2023/02/06 18:00,2,1,30,-13.2,118.4,990,,222,65,0,0,37,23.2,33.4
